id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price
airbnb599232358a46554f807aef06130,https://www.airbnb.es/rooms/18437173,-0.3854420526140416,39.49319964596571,2017-08-15 14:50:34.833000,2017-10-10 19:22:34.477000,airbnb16775102,private_room,0,1,0,1,15
airbnb599232358a46554f807aef06131,https://www.airbnb.es/rooms/23652187,-0.38756613511128685,39.492296285158524,2018-04-24 14:17:46.531000,2018-09-20 17:01:48.590000,airbnb22125257,private_room,1,1,2,1,
airbnb599232358a46554f807aef06132,https://www.airbnb.es/rooms/23319490,-0.38733510114115804,39.49153749644377,2018-04-24 14:17:38.624000,2018-09-20 16:59:57.671000,airbnb34596322,private_room,2,2,15,1,
airbnb599232358a46554f807aef06133,https://www.airbnb.es/rooms/8222260,-0.387772075487916,39.49194914537884,2017-08-15 14:50:34.833000,2018-09-20 16:58:05.284000,airbnb43356409,private_room,1,2,110,1,
airbnb599232358a46554f807aef06134,https://www.airbnb.es/rooms/25560169,-0.3887839807572318,39.491122184586516,2018-08-27 01:30:50.333000,2018-09-20 16:56:30.569000,airbnb190322210,private_room,1,2,9,2,
airbnb599232358a46554f807aef06135,https://www.airbnb.es/rooms/8222774,-0.3884691103711157,39.49193685695095,2017-08-15 14:50:34.832000,2018-09-20 16:55:54.925000,airbnb43356409,private_room,1,2,178,1,
airbnb599232358a46554f807aef06136,https://www.airbnb.es/rooms/1387010,-0.3885646676111052,39.492829300531554,2017-08-15 14:50:34.832000,2018-06-01 02:13:16.530000,airbnb7503436,private_room,0,2,67,2,30
airbnb599232358a46554f807aef06137,https://www.airbnb.es/rooms/5789752,-0.38765707681378075,39.49545866126163,2017-08-15 14:50:34.832000,2017-10-10 19:22:18.184000,airbnb14713284,entire_home,3,6,3,3,60
airbnb599232358a46554f807aef06138,https://www.airbnb.es/rooms/10777130,-0.3885532481592322,39.49486252500142,2017-08-15 14:50:34.832000,2018-06-01 02:12:57.408000,airbnb55750436,entire_home,3,5,64,1,67
airbnb599232358a46554f807aef06139,https://www.airbnb.es/rooms/978387,-0.39239111905944307,39.49503944843286,2018-05-25 10:30:44.488000,2018-06-01 02:13:19.180000,airbnb3341341,shared_room,0,9,0,1,42
airbnb599232358a46554f807aef06140,https://www.airbnb.es/rooms/21446849,-0.393441530992002,39.49382745156612,2018-05-25 10:30:44.487000,2018-06-01 02:12:53.290000,airbnb149581860,entire_home,4,5,23,1,72
airbnb599232358a46554f807aef06141,https://www.airbnb.es/rooms/19777109,-0.3922867969222133,39.494635568076795,2017-08-15 14:50:34.832000,2017-10-10 19:22:14.542000,airbnb139617743,entire_home,3,6,0,1,40
airbnb599232358a46554f807aef06142,https://www.airbnb.es/rooms/191651,-0.39330019705043323,39.49344564630237,2018-05-25 10:30:44.488000,2018-06-01 02:13:09.299000,airbnb434430,entire_home,5,10,62,3,72
airbnb599232358a46554f807aef06143,https://www.airbnb.es/rooms/18026307,-0.393649214495483,39.49229372430156,2017-08-15 14:50:34.833000,2017-10-10 19:22:49.538000,airbnb19149585,private_room,1,1,0,3,16
airbnb599232358a46554f807aef06144,https://www.airbnb.es/rooms/21816060,-0.3928880551260067,39.492159179762936,2018-04-24 14:17:10.028000,2018-09-20 17:00:27.926000,airbnb159016086,entire_home,3,5,18,1,
airbnb599232358a46554f807aef06145,https://www.airbnb.es/rooms/23647540,-0.3930842445203914,39.49224004024647,2018-04-24 14:17:10.028000,2018-09-20 16:56:12.923000,airbnb177010964,entire_home,1,1,28,1,
airbnb599232358a46554f807aef06146,https://www.airbnb.es/rooms/25347677,-0.3934996082841272,39.4911297164482,2018-05-25 10:30:14.375000,2018-09-20 16:58:50.379000,airbnb61823321,entire_home,2,3,5,4,
airbnb599232358a46554f807aef06147,https://www.airbnb.es/rooms/27515523,-0.39219640586360005,39.490989579400065,2018-08-27 01:30:56.788000,2018-09-20 17:02:08.665000,airbnb58219508,entire_home,2,4,1,7,
airbnb599232358a46554f807aef06148,https://www.airbnb.es/rooms/18971887,-0.39069535897942465,39.49120328033304,2017-08-15 14:49:41.876000,2018-04-30 15:44:10.686000,airbnb27365126,private_room,1,2,2,1,25
airbnb599232358a46554f807aef06149,https://www.airbnb.es/rooms/17430796,-0.3905832256059028,39.491274144052824,2017-08-15 14:49:41.877000,2018-09-20 17:01:08.198000,airbnb34270066,private_room,2,2,3,2,
airbnb599232358a46554f807aef06150,https://www.airbnb.es/rooms/3761664,-0.38983628366356726,39.493325300713735,2017-08-15 14:50:34.833000,2018-06-01 02:13:13.334000,airbnb7503436,private_room,0,2,31,1,24
airbnb599232358a46554f807aef06151,https://www.airbnb.es/rooms/17112829,-0.3899665299919003,39.490930752251714,2017-08-15 14:49:41.876000,2018-05-13 08:27:20.219000,airbnb114933382,entire_home,3,4,16,2,49
airbnb599232358a46554f807aef06152,https://www.airbnb.es/rooms/6446878,-0.3894103014877086,39.48957391371886,2017-08-15 14:49:33.801000,2018-09-20 17:00:06.516000,airbnb17605432,entire_home,4,8,63,1,
airbnb599232358a46554f807aef06153,https://www.airbnb.es/rooms/15582886,-0.39,39.489,2017-08-15 14:49:33.801000,2018-09-20 16:58:28.376000,airbnb46878931,entire_home,3,6,25,1,
airbnb599232358a46554f807aef06154,https://www.airbnb.es/rooms/24037197,-0.39021393538851196,39.48928844034181,2018-04-24 14:17:10.028000,2018-06-01 02:03:29.270000,airbnb180918493,private_room,1,2,12,1,12
airbnb599232358a46554f807aef06155,https://www.airbnb.es/rooms/21453788,-0.39069369586877095,39.48977301546307,2018-04-24 14:17:10.028000,2018-05-13 08:26:11.325000,airbnb144437377,private_room,1,2,6,2,28
airbnb599232358a46554f807aef06156,https://www.airbnb.es/rooms/18035377,-0.3906302307629233,39.490720000363225,2017-08-15 14:49:33.801000,2018-09-20 17:03:36.564000,airbnb27029297,private_room,0,2,4,1,
airbnb599232358a46554f807aef06157,https://www.airbnb.es/rooms/23184917,-0.3931838177320235,39.490583855137274,2018-08-27 01:30:56.789000,2018-09-20 17:03:43.015000,airbnb74475919,entire_home,3,4,16,3,
airbnb599232358a46554f807aef06158,https://www.airbnb.es/rooms/23503958,-0.3935101947410513,39.49001623023061,2018-04-24 14:17:10.028000,2018-05-13 08:26:48.599000,airbnb174964325,private_room,1,1,2,1,25
airbnb599232358a46554f807aef06159,https://www.airbnb.es/rooms/23658008,-0.39357372774405724,39.48978958444325,2018-08-27 01:30:50.334000,2018-09-20 16:57:38.774000,airbnb177120607,private_room,0,2,7,1,
airbnb599232358a46554f807aef06160,https://www.airbnb.es/rooms/7383862,-0.3926799559110571,39.48847956413333,2017-08-15 14:49:33.801000,2017-10-10 19:10:20.434000,airbnb37405816,entire_home,3,4,44,2,75
airbnb599232358a46554f807aef06161,https://www.airbnb.es/rooms/21455593,-0.3921516947006475,39.48924757346142,2018-04-24 14:17:10.028000,2018-09-20 16:56:59.797000,airbnb144437377,private_room,1,1,11,1,
airbnb599232358a46554f807aef06162,https://www.airbnb.es/rooms/23931094,-0.3928313494247144,39.488090133622975,2018-08-27 01:30:56.789000,2018-09-20 17:03:50.118000,airbnb25837260,private_room,1,2,0,1,
airbnb599232358a46554f807aef06163,https://www.airbnb.es/rooms/7288092,-0.3917053263092452,39.48582259011711,2017-08-15 14:49:41.877000,2018-06-01 02:05:34.183000,airbnb15869407,private_room,1,2,31,1,19
airbnb599232358a46554f807aef06164,https://www.airbnb.es/rooms/18853865,-0.39086463176819575,39.486413596580576,2017-08-15 14:49:33.800000,2018-09-20 16:56:07.327000,airbnb123266982,private_room,2,4,126,2,
airbnb599232358a46554f807aef06165,https://www.airbnb.es/rooms/24880368,-0.39098818492701426,39.48753726184474,2018-05-25 10:30:17.243000,2018-09-20 17:00:33.711000,airbnb188096161,entire_home,0,4,5,3,
airbnb599232358a46554f807aef06166,https://www.airbnb.es/rooms/23728911,-0.3901850560942348,39.488062394559066,2018-04-24 14:17:10.028000,2018-09-20 17:00:15.717000,airbnb60574251,entire_home,3,4,13,1,
airbnb599232358a46554f807aef06167,https://www.airbnb.es/rooms/7121967,-0.39034281633721934,39.48802857544715,2017-08-15 14:49:33.801000,2018-06-01 02:04:52.853000,airbnb15869407,private_room,1,1,40,1,16
airbnb599232358a46554f807aef06168,https://www.airbnb.es/rooms/19767410,-0.3905994418313799,39.48726644685419,2017-08-15 14:49:33.801000,2018-09-20 16:59:22.943000,airbnb139516487,entire_home,3,3,11,3,
airbnb599232358a46554f807aef06169,https://www.airbnb.es/rooms/22117477,-0.389,39.488,2018-04-24 14:17:46.531000,2018-09-20 17:03:25.227000,airbnb161554893,entire_home,3,4,11,2,
airbnb599232358a46554f807aef06170,https://www.airbnb.es/rooms/17836504,-0.38909124023486175,39.48730280075883,2017-08-15 14:49:37.900000,2018-09-20 16:57:16.594000,airbnb34270066,private_room,1,1,19,3,
airbnb599232358a46554f807aef06171,https://www.airbnb.es/rooms/24879096,-0.3884258438054378,39.48619809602635,2018-05-25 10:30:04.615000,2018-09-20 17:00:21.818000,airbnb62957391,entire_home,2,4,8,5,
airbnb599232358a46554f807aef06172,https://www.airbnb.es/rooms/23059651,-0.3888875743829774,39.48645453100509,2018-04-24 14:16:40.714000,2018-09-20 17:00:42.876000,airbnb171166569,entire_home,2,4,20,1,
airbnb599232358a46554f807aef06173,https://www.airbnb.es/rooms/23738697,-0.38880169180694446,39.48700754467792,2018-04-24 14:16:40.714000,2018-09-20 16:31:35.051000,airbnb60574251,entire_home,3,4,15,1,
airbnb599232358a46554f807aef06174,https://www.airbnb.es/rooms/7098442,-0.38800105640992527,39.48666469714179,2017-08-15 14:49:33.801000,2018-09-20 17:01:43.949000,airbnb33443591,private_room,1,1,14,180,
airbnb599232358a46554f807aef06175,https://www.airbnb.es/rooms/17726251,-0.3870061454869043,39.48671307770784,2017-08-15 14:49:46.008000,2018-06-01 02:05:37.584000,airbnb44925246,private_room,1,1,2,1,23
airbnb599232358a46554f807aef06176,https://www.airbnb.es/rooms/12596960,-0.3866522811487914,39.48733190774855,2018-04-24 14:17:38.624000,2018-09-20 17:01:39.169000,airbnb15998452,entire_home,1,2,7,6,
airbnb599232358a46554f807aef06177,https://www.airbnb.es/rooms/25351352,-0.38683148843622744,39.488003008564476,2018-05-25 10:30:14.374000,2018-06-01 02:04:19.822000,airbnb61823321,entire_home,3,4,0,5,90
airbnb599232358a46554f807aef06178,https://www.airbnb.es/rooms/24490265,-0.3870942444520366,39.488220884001514,2018-04-24 14:17:46.531000,2018-05-13 08:28:28.397000,airbnb41603310,private_room,0,1,0,2,18
airbnb599232358a46554f807aef06179,https://www.airbnb.es/rooms/14294807,-0.387691713164856,39.48808196676657,2017-08-15 14:49:46.009000,2018-06-01 02:05:41.090000,airbnb77648295,private_room,0,2,3,2,24
airbnb599232358a46554f807aef06180,https://www.airbnb.es/rooms/10875968,-0.38805626260648723,39.48816417160691,2017-08-15 14:49:41.876000,2018-09-20 17:03:57.969000,airbnb56346999,entire_home,2,4,13,5,
airbnb599232358a46554f807aef06181,https://www.airbnb.es/rooms/24375132,-0.38846140741419904,39.487523447485174,2018-04-24 14:23:06.739000,2018-09-20 16:59:37.208000,airbnb183703539,entire_home,3,6,13,3,
airbnb599232358a46554f807aef06182,https://www.airbnb.es/rooms/7269783,-0.388784430525398,39.487870690871006,2018-04-24 14:17:38.624000,2018-09-20 16:57:11.120000,airbnb33443591,private_room,1,1,24,180,
airbnb599232358a46554f807aef06183,https://www.airbnb.es/rooms/21529151,-0.3882028029181863,39.488413967868105,2018-04-24 14:17:38.624000,2018-06-01 02:02:37.034000,airbnb41603310,private_room,1,1,8,1,18
airbnb599232358a46554f807aef06184,https://www.airbnb.es/rooms/21711255,-0.3888280989354653,39.489243777627706,2018-04-24 14:17:38.624000,2018-09-20 17:01:59.090000,airbnb34270066,private_room,0,1,3,3,
airbnb599232358a46554f807aef06185,https://www.airbnb.es/rooms/23449077,-0.38812542212387713,39.48980412971574,2018-04-24 14:17:38.624000,2018-09-20 17:02:54.107000,airbnb17565033,entire_home,1,2,0,3,
airbnb599232358a46554f807aef06186,https://www.airbnb.es/rooms/27072541,-0.3873808389891106,39.49022642880214,2018-08-27 01:30:54.538000,2018-09-20 17:00:49.878000,airbnb203710553,entire_home,1,2,6,1,
airbnb599232358a46554f807aef06187,https://www.airbnb.es/rooms/14658752,-0.38744322752381916,39.49041425202737,2017-08-15 14:49:37.900000,2017-10-10 19:11:02.645000,airbnb91052696,private_room,1,2,0,1,25
airbnb599232358a46554f807aef06188,https://www.airbnb.es/rooms/27824506,-0.3868281174926474,39.490665322067436,2018-08-27 01:30:54.538000,2018-09-20 17:01:19.286000,airbnb203710553,entire_home,1,2,4,1,
airbnb599232358a46554f807aef06189,https://www.airbnb.es/rooms/21633538,-0.387,39.49,2018-04-24 14:17:38.624000,2018-09-20 16:58:14.079000,airbnb125792860,entire_home,1,2,53,1,
airbnb599232358a46554f807aef06190,https://www.airbnb.es/rooms/20586825,-0.387,39.49,2018-04-24 14:17:46.531000,2018-09-20 16:56:00.459000,airbnb125792860,entire_home,1,2,72,1,
airbnb599232358a46554f807aef06191,https://www.airbnb.es/rooms/21882623,-0.387,39.49,2018-04-24 14:17:46.531000,2018-09-20 16:57:53.310000,airbnb125792860,entire_home,1,2,51,1,
airbnb599232358a46554f807aef06192,https://www.airbnb.es/rooms/13384027,-0.38663576961874907,39.48971454045348,2017-08-15 14:49:33.802000,2017-10-10 19:10:39.594000,airbnb76083159,entire_home,2,5,19,1,50
airbnb599232358a46554f807aef06193,https://www.airbnb.es/rooms/27219449,-0.3873666486650638,39.489595982136706,2018-08-27 01:30:56.789000,2018-09-20 17:03:30.435000,airbnb17559735,private_room,2,2,6,3,
airbnb599232358a46554f807aef06194,https://www.airbnb.es/rooms/17236070,-0.38768061648203833,39.489609861776096,2017-08-15 14:49:33.800000,2018-09-20 16:57:44.654000,airbnb35939613,entire_home,2,4,31,3,
airbnb599232358a46554f807aef06195,https://www.airbnb.es/rooms/6435944,-0.3876300533550466,39.48883845127323,2017-08-15 14:49:41.877000,2018-09-20 16:58:21.177000,airbnb33443591,private_room,1,1,21,180,
airbnb599232358a46554f807aef06196,https://www.airbnb.es/rooms/24593553,-0.3868625921552873,39.488404487852314,2018-04-24 14:17:46.531000,2018-09-20 17:02:14.614000,airbnb138282081,entire_home,3,5,7,2,
airbnb599232358a46554f807aef06197,https://www.airbnb.es/rooms/12338712,-0.3862927605510949,39.489108786635676,2017-08-15 14:49:37.900000,2018-06-01 02:03:04.619000,airbnb61791729,entire_home,4,6,3,5,47
airbnb599232358a46554f807aef06198,https://www.airbnb.es/rooms/25816712,-0.386046100383476,39.490346047938196,2018-08-27 01:30:54.539000,2018-09-20 17:02:04.125000,airbnb105357958,entire_home,1,2,2,1,
airbnb599232358a46554f807aef06199,https://www.airbnb.es/rooms/15969913,-0.386,39.49,2017-08-15 14:49:41.877000,2018-09-20 16:58:58.522000,airbnb46878931,entire_home,1,3,27,1,
airbnb599232358a46554f807aef06200,https://www.airbnb.es/rooms/21041901,-0.386,39.49,2018-04-24 14:17:38.624000,2018-09-20 16:57:33.273000,airbnb46878931,entire_home,2,4,21,1,
airbnb599232358a46554f807aef06201,https://www.airbnb.es/rooms/20766373,-0.386,39.49,2018-04-24 14:17:38.624000,2018-09-20 16:58:37.256000,airbnb46878931,entire_home,1,2,23,1,
airbnb599232358a46554f807aef06202,https://www.airbnb.es/rooms/24774862,-0.386,39.49,2018-05-25 10:30:14.375000,2018-09-20 16:59:16.101000,airbnb187316403,entire_home,1,2,13,2,
airbnb599232358a46554f807aef06203,https://www.airbnb.es/rooms/27576668,-0.38437174702230736,39.48949560892546,2018-08-27 01:30:50.333000,2018-09-20 16:56:39.108000,airbnb130576193,private_room,0,1,5,1,
airbnb599232358a46554f807aef06204,https://www.airbnb.es/rooms/26081734,-0.38428116440641696,39.488925779810444,2018-08-27 01:30:54.538000,2018-09-20 17:01:02.206000,airbnb196025302,entire_home,3,4,6,2,
airbnb599232358a46554f807aef06205,https://www.airbnb.es/rooms/11649951,-0.38445175950731564,39.487434519827765,2017-08-15 14:49:41.877000,2018-06-01 02:05:21.793000,airbnb61791729,private_room,0,1,0,10,13
airbnb599232358a46554f807aef06206,https://www.airbnb.es/rooms/13343142,-0.38493294632537756,39.48723891399714,2017-08-15 14:49:41.877000,2018-06-01 02:04:46.375000,airbnb75590721,entire_home,3,4,27,10,48
airbnb599232358a46554f807aef06207,https://www.airbnb.es/rooms/2359440,-0.3851167921009184,39.4880099249058,2017-08-15 14:49:46.008000,2018-06-01 02:05:31.013000,airbnb12049023,entire_home,4,5,40,1,42
airbnb599232358a46554f807aef06208,https://www.airbnb.es/rooms/26031171,-0.38503178193698767,39.48810843193662,2018-08-27 01:30:56.788000,2018-09-20 17:02:26.132000,airbnb186591020,entire_home,0,2,0,2,
airbnb599232358a46554f807aef06209,https://www.airbnb.es/rooms/15849702,-0.3849230276349359,39.48838450681893,2017-08-15 14:49:41.877000,2018-09-20 17:01:34.156000,airbnb102685807,entire_home,0,4,1,2,
airbnb599232358a46554f807aef06210,https://www.airbnb.es/rooms/15666372,-0.38587220225310526,39.487979290000126,2017-08-15 14:49:37.900000,2017-10-10 19:10:59.057000,airbnb46878931,entire_home,3,4,11,1,29
airbnb599232358a46554f807aef06211,https://www.airbnb.es/rooms/23298139,-0.3863865706175196,39.48772944269204,2018-04-24 14:17:38.624000,2018-09-20 17:02:37.634000,airbnb122169802,entire_home,3,6,11,2,
airbnb599232358a46554f807aef06212,https://www.airbnb.es/rooms/23478898,-0.38644282218676795,39.487155579938886,2018-04-24 14:16:40.714000,2018-09-20 17:02:31.799000,airbnb174906289,entire_home,4,5,10,2,
airbnb599232358a46554f807aef06213,https://www.airbnb.es/rooms/20981722,-0.3864861849499495,39.48616861387358,2018-04-24 14:16:40.714000,2018-06-01 02:03:57.590000,airbnb17001218,entire_home,3,4,8,5,60
airbnb599232358a46554f807aef06214,https://www.airbnb.es/rooms/14269669,-0.3854278817558605,39.486030714646525,2017-08-15 14:49:37.901000,2018-09-20 17:01:28.456000,airbnb63631379,entire_home,3,5,73,2,
airbnb599232358a46554f807aef06215,https://www.airbnb.es/rooms/20546747,-0.3849926840845941,39.48580687249226,2018-04-24 14:16:40.714000,2018-06-01 02:03:07.890000,airbnb64189915,private_room,1,1,5,2,22
airbnb599232358a46554f807aef06216,https://www.airbnb.es/rooms/17633486,-0.3853528198590655,39.48685311857147,2017-08-15 14:49:33.801000,2018-06-01 02:04:16.940000,airbnb11040745,entire_home,3,4,16,2,57
airbnb599232358a46554f807aef06217,https://www.airbnb.es/rooms/12400317,-0.38356669035398855,39.486170423259715,2017-08-15 14:49:33.801000,2018-06-01 02:04:49.748000,airbnb7521522,entire_home,3,4,27,3,33
airbnb599232358a46554f807aef06218,https://www.airbnb.es/rooms/26030937,-0.3837863298677548,39.48838223721836,2018-08-27 01:30:56.788000,2018-09-20 17:02:43.999000,airbnb186591020,entire_home,0,4,0,2,
airbnb599232358a46554f807aef06219,https://www.airbnb.es/rooms/15062576,-0.38333129684679224,39.48826604683736,2017-08-15 14:49:37.901000,2017-10-10 19:11:31.503000,airbnb49688708,private_room,1,2,0,1,40
airbnb599232358a46554f807aef06220,https://www.airbnb.es/rooms/19117756,-0.3836529802903128,39.4871547836995,2017-08-15 14:49:33.802000,2018-09-20 17:00:55.747000,airbnb31750823,entire_home,3,6,43,2,
airbnb599232358a46554f807aef06221,https://www.airbnb.es/rooms/19723743,-0.3809811495210142,39.485948134781005,2017-08-15 14:50:09.444000,2017-10-10 19:18:14.011000,airbnb13418347,entire_home,5,12,5,4,105
airbnb599232358a46554f807aef06222,https://www.airbnb.es/rooms/11556636,-0.38031638481208746,39.486029158229044,2017-08-15 14:50:27.269000,2017-10-10 19:21:27.473000,airbnb41196652,private_room,1,2,1,2,70
airbnb599232358a46554f807aef06223,https://www.airbnb.es/rooms/17858583,-0.379579317771549,39.485937697588234,2017-08-15 14:50:05.276000,2018-06-01 02:08:45.558000,airbnb9115245,entire_home,4,7,18,1,72
airbnb599232358a46554f807aef06224,https://www.airbnb.es/rooms/23696598,-0.37977811964110153,39.4867212838177,2018-04-24 14:23:21.723000,2018-06-01 02:09:39.420000,airbnb77720336,entire_home,3,6,3,2,161
airbnb599232358a46554f807aef06225,https://www.airbnb.es/rooms/26770942,-0.37974830166920287,39.486842418156854,2018-08-27 01:31:25.753000,2018-09-20 16:38:51.306000,airbnb201249507,shared_room,1,1,0,1,
airbnb599232358a46554f807aef06226,https://www.airbnb.es/rooms/27067841,-0.38046035353581903,39.48747004096761,2018-08-27 01:31:25.753000,2018-09-20 16:38:28.882000,airbnb180835953,entire_home,3,6,3,2,
